ZCTA5,STATE,CD
6754,9,5
6755,9,5
6756,9,5
6757,9,5
6758,9,5
6759,9,1
6759,9,5
6762,9,5
6763,9,5
6770,9,3
6770,9,5
6776,9,5
6777,9,5
6778,9,5
6779,9,5
6782,9,5
6783,9,5
6784,9,5
6785,9,5
6786,9,5
6787,9,5
6790,9,1
6790,9,5
6791,9,5
6793,9,5
6794,9,5
6795,9,5
6796,9,5
6798,9,5
6801,9,5
6804,9,5
6807,9,4
6810,9,5
6811,9,5
6812,9,5
6820,9,4
6824,9,4
6825,9,4
6830,9,4
6831,9,4
6840,9,4
6850,9,4
6851,9,4
6853,9,4
6854,9,4
6855,9,4
6856,9,4
6870,9,4
6877,9,4
6878,9,4
6880,9,4
6883,9,4
6890,9,4
6896,9,4
6897,9,4
6901,9,4
6902,9,4
6903,9,4
6905,9,4
6906,9,4
6907,9,4
7001,34,7
7001,34,13
7002,34,10
7002,34,13
7003,34,8
7003,34,13
7004,34,11
7005,34,11
7006,34,11
7008,34,7
7008,34,13
7009,34,8
7010,34,9
7011,34,8
7012,34,8
7013,34,8
7014,34,8
7016,34,7
7017,34,8
7017,34,10
7018,34,10
7020,34,9
7021,34,11
7022,34,9
7023,34,7
7024,34,9
7026,34,9
7027,34,7
7028,34,8
7028,34,10
7029,34,13
7030,34,13
7031,34,9
7032,34,9
7032,34,13
7033,34,7
7034,34,11
7035,34,11
7036,34,7
7036,34,10
7036,34,13
7039,34,8
7039,34,10
7039,34,11
7040,34,8
7040,34,10
7041,34,10
7041,34,11
7042,34,8
7042,34,10
7043,34,8
7044,34,8
7044,34,10
7045,34,11
7046,34,11
7047,34,9
7047,34,13
7050,34,8
7050,34,10
7052,34,8
7052,34,10
7052,34,11
7054,34,11
7055,34,8
7057,34,9
7058,34,11
7059,34,7
7060,34,6
7060,34,7
7062,34,6
7062,34,7
7063,34,6
7063,34,7
7064,34,7
7064,34,13
7065,34,10
7066,34,7
7067,34,7
7068,34,11
7069,34,7
7070,34,9
7071,34,9
7072,34,9
7073,34,9
7074,34,9
7075,34,9
7076,34,6
7076,34,7
7077,34,13
7078,34,10
7078,34,11
7079,34,8
7079,34,10
7080,34,7
7081,34,7
7081,34,10
7082,34,11
7083,34,7
7083,34,10
7086,34,13
7087,34,9
7087,34,13
7088,34,10
7090,34,7
7092,34,7
7093,34,13
7094,34,9
7095,34,7
7095,34,13
7102,34,10
7102,34,13
7103,34,10
7103,34,13
7104,34,13
7105,34,10
7105,34,13
7106,34,10
7107,34,10
7107,34,13
7108,34,10
7109,34,8
7109,34,13
7110,34,8
7111,34,10
7112,34,10
7114,34,10
7114,34,13
7201,34,10
7201,34,13
7202,34,10
7202,34,13
7203,34,10
7204,34,7
7205,34,10
7206,34,10
7206,34,13
7208,34,10
7208,34,13
7302,34,13
7304,34,10
7304,34,13
7305,34,10
7305,34,13
7306,34,9
7306,34,13
7307,34,9
7310,34,13
7311,34,13
7401,34,5
7403,34,5
7403,34,11
7405,34,11
7407,34,9
7410,34,9
7416,34,5
7417,34,5
7418,34,5
7419,34,5
7420,34,5
7421,34,5
7422,34,5
7423,34,5
7424,34,8
7430,34,5
7432,34,5
7435,34,5
7435,34,11
7436,34,5
7438,34,5
7438,34,11
7439,34,5
7439,34,11
7440,34,11
7442,34,8
7444,34,11
7446,34,5
7450,34,5
7452,34,5
7456,34,5
7457,34,11
7458,34,5
7460,34,5
7460,34,11
7461,34,5
7462,34,5
7463,34,5
7465,34,5
7470,34,8
7480,34,5
7481,34,5
7495,34,5
7501,34,8
7502,34,8
7503,34,8
7504,34,8
7505,34,8
7506,34,9
7508,34,8
7508,34,9
7512,34,8
7513,34,8
7514,34,8
7522,34,8
7524,34,8
7601,34,5
7601,34,9
7603,34,9
7604,34,9
7605,34,9
7606,34,9
7607,34,9
7608,34,9
7620,34,5
7621,34,5
7624,34,5
7626,34,5
7627,34,5
7628,34,5
7630,34,5
7631,34,9
7632,34,9
7640,34,5
7641,34,5
7642,34,5
7643,34,9
7644,34,9
7645,34,5
7646,34,5
7646,34,9
7647,34,5
7648,34,5
7649,34,5
7650,34,9
7652,34,5
7656,34,5
7657,34,9
7660,34,9
7661,34,5
7662,34,5
7663,34,9
7666,34,9
7670,34,5
7675,34,5
7676,34,5
7677,34,5
7701,34,6
7701,34,12
7702,34,12
7703,34,12
7704,34,12
7711,34,6
7712,34,6
7712,34,12
7716,34,6
7717,34,6
7718,34,6
7718,34,12
7719,34,4
7719,34,6
7720,34,6
7721,34,6
7722,34,4
7723,34,6
7724,34,12
7726,34,6
7726,34,12
7727,34,4
7727,34,12
7728,34,4
7728,34,12
7730,34,6
7730,34,12
7731,34,4
7732,34,6
7733,34,6
7733,34,12
7734,34,6
7735,34,6
7737,34,6
7738,34,12
7739,34,12
7740,34,6
7746,34,6
7746,34,12
7747,34,6
7747,34,12
7748,34,6
7748,34,12
7750,34,6
7751,34,6
7751,34,12
7753,34,4
7753,34,6
7753,34,12
7755,34,6
7756,34,6
7757,34,12
7758,34,6
7760,34,6
7760,34,12
7762,34,4
7764,34,6
7801,34,11
7803,34,11
7820,34,5
7821,34,5
7821,34,11
7822,34,5
7823,34,5
7825,34,5
7826,34,5
7827,34,5
7828,34,11
7830,34,7
7830,34,11
7832,34,5
7833,34,5
7834,34,11
7836,34,11
7838,34,5
7840,34,5
7840,34,11
7842,34,11
7843,34,11
7846,34,5
7847,34,11
7848,34,5
7849,34,11
7850,34,11
7851,34,5
7852,34,11
7853,34,11
7856,34,11
7857,34,11
7860,34,5
7863,34,5
7865,34,5
7865,34,7
7865,34,11
7866,34,11
7869,34,11
7870,34,11
7871,34,5
7871,34,11
7874,34,5
7874,34,11
7876,34,11
7878,34,11
7880,34,5
7881,34,5
7882,34,5
7882,34,7
7885,34,11
7901,34,7
7920,34,7
7920,34,11
7921,34,7
7922,34,7
7924,34,7
7926,34,11
7927,34,11
7928,34,11
7930,34,11
7931,34,7
7931,34,11
7932,34,11
7933,34,11
7934,34,7
7935,34,11
7936,34,11
7939,34,11
7940,34,11
7945,34,11
7946,34,11
7950,34,11
7960,34,11
7961,34,11
7970,34,11
7974,34,7
7976,34,11
7977,34,7
7979,34,7
7980,34,11
7981,34,11
8001,34,2
8002,34,3
8003,34,1
8003,34,3
8004,34,1
8004,34,2
8005,34,3
8006,34,3
8007,34,1
8008,34,3
8009,34,1
8009,34,2
8010,34,3
8010,34,4
8011,34,3
8012,34,1
8014,34,1
8015,34,3
8016,34,3
8016,34,4
8019,34,2
8019,34,3
8020,34,1
8021,34,1
8022,34,4
8023,34,2
8026,34,1
8027,34,1
8028,34,1
8028,34,2
8029,34,1
8030,34,1
8031,34,1
8033,34,1
8034,34,3
8035,34,1
8036,34,3
8037,34,1
8037,34,2
8038,34,2
8039,34,2
8041,34,4
8042,34,3
8042,34,4
8043,34,1
8045,34,1
8046,34,3
8048,34,3
8049,34,1
8050,34,3
8051,34,1
8051,34,2
8052,34,1
8052,34,3
8053,34,3
8054,34,3
8055,34,3
8056,34,1
8056,34,2
8057,34,3
8059,34,1
8060,34,3
8060,34,4
8061,34,1
8062,34,2
8063,34,1
8064,34,3
8065,34,1
8065,34,3
8066,34,1
8067,34,2
8068,34,3
8068,34,4
8069,34,2
8070,34,2
8071,34,1
8071,34,2
8072,34,2
8073,34,3
8074,34,2
8075,34,3
8077,34,1
8077,34,3
8078,34,1
8079,34,2
8080,34,1
8080,34,2
8081,34,1
8083,34,1
8084,34,1
8085,34,1
8085,34,2
8086,34,1
8087,34,3
8088,34,2
8088,34,3
8089,34,1
8089,34,2
8090,34,1
8091,34,1
8092,34,3
8093,34,1
8094,34,1
8094,34,2
8095,34,1
8096,34,1
8097,34,1
8098,34,2
8102,34,1
8103,34,1
8104,34,1
8105,34,1
8106,34,1
8107,34,1
8108,34,1
8109,34,1
8109,34,3
8110,34,1
8201,34,2
8202,34,2
8203,34,2
8204,34,2
8205,34,2
8210,34,2
8212,34,2
8215,34,2
8215,34,3
8217,34,2
8221,34,2
8223,34,2
8224,34,3
8225,34,2
8226,34,2
8230,34,2
8232,34,2
8234,34,2
8240,34,2
8241,34,2
8242,34,2
8243,34,2
8244,34,2
8246,34,2
8247,34,2
8248,34,2
8251,34,2
8260,34,2
8270,34,2
8302,34,2
8310,34,2
8311,34,2
8312,34,2
8314,34,2
8316,34,2
8317,34,2
8318,34,2
8319,34,2
8320,34,2
8321,34,2
8322,34,2
8323,34,2
8324,34,2
8326,34,2
8327,34,2
8328,34,2
8329,34,2
8330,34,2
8332,34,2
8340,34,2
8341,34,2
8343,34,2
8344,34,2
8345,34,2
8346,34,2
8348,34,2
8349,34,2
8350,34,2
8352,34,2
8353,34,2
8360,34,2
8361,34,2
8401,34,2
8402,34,2
8403,34,2
8406,34,2
8501,34,3
8501,34,4
8502,34,7
8505,34,4
8510,34,4
8511,34,3
8512,34,4
8512,34,12
8514,34,4
8515,34,4
8518,34,4
8520,34,4
8520,34,12
8525,34,12
8527,34,4
8528,34,12
8530,34,12
8533,34,4
8534,34,12
8535,34,4
8536,34,12
8540,34,7
8540,34,12
8542,34,12
8550,34,12
8551,34,7
8551,34,12
8553,34,7
8554,34,4
8555,34,4
8558,34,7
8558,34,12
8559,34,12
8560,34,12
8561,34,4
8562,34,3
8562,34,4
8608,34,12
8609,34,4
8609,34,12
8610,34,4
8611,34,4
8611,34,12
8618,34,12
8619,34,4
8620,34,4
8628,34,12
8629,34,4
8638,34,4
8638,34,12
8640,34,3
8640,34,4
8641,34,3
8648,34,12
8690,34,4
8690,34,12
8691,34,4
8701,34,4
8720,34,4
8721,34,3
8722,34,3
8723,34,4
8724,34,4
8730,34,4
8731,34,3
8732,34,3
8733,34,4
8734,34,3
8735,34,3
8736,34,4
8738,34,4
8740,34,3
8741,34,3
8742,34,4
8750,34,4
8751,34,3
8752,34,3
8753,34,3
8753,34,4
8755,34,3
8757,34,3
8757,34,4
8758,34,3
8759,34,3
8759,34,4
8801,34,7
8801,34,12
8802,34,5
8802,34,7
8804,34,5
8804,34,7
8805,34,7
8807,34,7
8807,34,11
8808,34,5
8809,34,7
8810,34,12
8812,34,6
8812,34,7
8816,34,12
8817,34,6
8820,34,6
8820,34,7
8821,34,7
8822,34,7
8822,34,12
8823,34,12
8824,34,12
8825,34,7
8825,34,12
8826,34,7
8827,34,5
8827,34,7
8828,34,12
8829,34,7
8830,34,7
8831,34,6
8831,34,12
8832,34,7
8833,34,7
8835,34,7
8836,34,7
8837,34,6
8837,34,7
8840,34,6
8840,34,7
8844,34,7
8844,34,11
8846,34,6
8848,34,7
8850,34,12
8852,34,12
8853,34,7
8854,34,6
8857,34,6
8857,34,12
8858,34,7
8859,34,6
8859,34,12
8861,34,7
8861,34,13
8863,34,7
8865,34,5
8867,34,7
8867,34,12
8869,34,11
8872,34,6
8873,34,6
8873,34,12
8876,34,7
8876,34,11
8879,34,6
8879,34,12
8880,34,7
8882,34,12
8884,34,12
8886,34,5
8887,34,7
8889,34,7
8890,34,12
8901,34,6
8901,34,12
8902,34,12
8904,34,6
10001,36,8
10002,36,12
10002,36,14
10003,36,8
10003,36,14
10004,36,8
10004,36,12
10005,36,8
10006,36,8
10007,36,8
10009,36,12
10009,36,14
10010,36,8
10010,36,14
10011,36,8
10012,36,8
10012,36,12
10013,36,8
10013,36,12
10014,36,8
10016,36,8
10016,36,14
10017,36,14
10018,36,8
10018,36,14
10019,36,8
10019,36,14
10020,36,8
10020,36,14
10021,36,14
10022,36,14
10023,36,8
10023,36,15
10024,36,8
10024,36,15
10025,36,15
10026,36,15
10027,36,15
10028,36,14
10029,36,14
10029,36,15
10030,36,15
10031,36,15
10032,36,15
10033,36,15
10034,36,15
10035,36,15
10036,36,8
10036,36,14
10037,36,15
10038,36,8
10038,36,12
10039,36,15
10040,36,15
10044,36,14
10065,36,14
10069,36,8
10075,36,14
10103,36,14
10110,36,14
10111,36,14
10112,36,14
10115,36,15
10119,36,8
10128,36,14
10152,36,14
10153,36,14
10154,36,14
10162,36,14
10165,36,14
10167,36,14
10168,36,14
10169,36,14
10170,36,14
10171,36,14
10172,36,14
10173,36,14
10174,36,14
10177,36,14
10199,36,8
10271,36,8
10278,36,8
10279,36,8
10280,36,8
10282,36,8
10301,36,13
10302,36,13
10303,36,13
10304,36,13
10305,36,13
10306,36,13
10307,36,13
10308,36,13
10309,36,13
10310,36,13
10311,36,13
10312,36,13
10314,36,13
10451,36,16
10452,36,16
10453,36,16
10454,36,16
10455,36,16
10456,36,16
10457,36,16
10458,36,7
10458,36,16
10458,36,17
10459,36,16
10460,36,7
10460,36,16
10461,36,7
10462,36,7
10463,36,15
10463,36,16
10463,36,17
10464,36,7
10465,36,7
10466,36,7
10466,36,17
10467,36,7
10467,36,17
10468,36,16
10468,36,17
10469,36,7
10469,36,17
10470,36,17
10471,36,17
10472,36,7
10472,36,16
10473,36,7
10473,36,16
10474,36,7
10474,36,16
10475,36,7
10475,36,17
10501,36,19
10502,36,18
10503,36,17
10504,36,18
10505,36,19
10506,36,18
10506,36,19
10507,36,19
10509,36,19
10510,36,18
10511,36,19
10512,36,19
10514,36,18
10514,36,19
10516,36,19
10517,36,19
10518,36,19
10519,36,19
10520,36,18
10520,36,19
10522,36,17
10522,36,18
10523,36,18
10524,36,19
10526,36,19
10527,36,19
10528,36,18
10530,36,18
10532,36,18
10533,36,17
10533,36,18
10535,36,19
10536,36,19
10537,36,19
10538,36,18
10541,36,19
10543,36,18
10545,36,18
10546,36,18
10547,36,19
10548,36,19
10549,36,18
10549,36,19
10550,36,17
10552,36,17
10553,36,17
10560,36,19
10562,36,18
10562,36,19
10566,36,19
10567,36,19
10570,36,18
10573,36,18
10576,36,19
10577,36,18
10578,36,19
10579,36,19
10580,36,18
10583,36,18
10588,36,19
10589,36,19
10590,36,19
10591,36,17
10591,36,18
10594,36,18
10595,36,18
10596,36,19
10597,36,19
10598,36,19
10601,36,18
10603,36,18
10604,36,18
10605,36,18
10606,36,18
10607,36,18
10701,36,17
10701,36,18
10703,36,18
10704,36,17
10704,36,18
10705,36,17
10705,36,18
10706,36,17
10706,36,18
10707,36,18
10708,36,17
10708,36,18
10709,36,18
10710,36,18
10801,36,18
10803,36,18
10804,36,18
10805,36,18
10901,36,17
10910,36,19
10911,36,19
10913,36,17
10914,36,19
10915,36,22
10916,36,19
10917,36,19
10918,36,19
10919,36,22
10920,36,17
10920,36,18
10921,36,19
10922,36,19
10923,36,18
10923,36,19
10924,36,19
10925,36,19
10926,36,19
10927,36,18
10928,36,19
10930,36,19
10931,36,17
10932,36,22
10933,36,19
10940,36,19
10940,36,22
10941,36,19
10941,36,22
10950,36,19
10952,36,17
10953,36,19
10954,36,17
10954,36,18
10956,36,17
10956,36,18
10956,36,19
10958,36,19
10960,36,17
10960,36,18
10962,36,17
10963,36,19
10964,36,17
10965,36,17
10968,36,17
10969,36,19
10970,36,17
10970,36,19
10973,36,19
10974,36,17
10974,36,19
10975,36,19
10976,36,17
10977,36,17
10979,36,19
10980,36,19
10983,36,17
10984,36,19
10985,36,22
10986,36,19
10987,36,19
10988,36,19
10989,36,17
10989,36,18
10990,36,19
10992,36,19
10993,36,18
10993,36,19
10994,36,17
10994,36,18
10996,36,19
10998,36,19
11001,36,4
11001,36,6
11003,36,4
11003,36,6
11004,36,5
11004,36,6
11005,36,5
11010,36,4
11020,36,5
11021,36,5
11023,36,5
11024,36,5
11030,36,5
11040,36,4
11040,36,5
11040,36,6
11042,36,5
11050,36,5
11096,36,4
11101,36,7
11101,36,12
11101,36,14
11102,36,14
11103,36,7
11103,36,14
11104,36,7
11104,36,12
11104,36,14
11105,36,14
11105,36,15
11106,36,14
11109,36,14
11201,36,10
11201,36,11
11201,36,12
11203,36,10
11203,36,11
11204,36,8
11204,36,9
11204,36,13
11205,36,10
11205,36,12
11206,36,10
11206,36,12
11207,36,10
11207,36,12
11208,36,9
11208,36,10
11208,36,12
11209,36,8
11209,36,13
11210,36,9
11210,36,10
11210,36,11
11211,36,10
11211,36,12
11212,36,10
11212,36,11
11213,36,10
11213,36,11
11214,36,8
11214,36,13
11215,36,8
11215,36,11
11215,36,12
11216,36,10
11216,36,11
11217,36,10
11217,36,11
11218,36,8
11218,36,9
11218,36,11
11219,36,8
11219,36,12
11219,36,13
11220,36,8
11220,36,12
11220,36,13
11221,36,10
11221,36,12
11222,36,12
11223,36,8
11223,36,9
11223,36,13
11224,36,8
11225,36,11
11226,36,11
11228,36,13
11229,36,9
11229,36,10
11230,36,8
11230,36,9
11230,36,10
11230,36,11
11231,36,8
11231,36,11
11231,36,12
11232,36,8
11232,36,12
11233,36,10
11233,36,11
11234,36,9
11234,36,10
11234,36,11
11235,36,8
11235,36,9
11236,36,9
11236,36,10
11236,36,11
11237,36,12
11238,36,10
11238,36,11
11239,36,10
11351,36,5
11354,36,5
11354,36,7
11355,36,5
11356,36,5
11356,36,7
11357,36,5
11358,36,5
11358,36,9
11359,36,5
11360,36,5
11361,36,5
11361,36,9
11362,36,5
11363,36,5
11364,36,5
11364,36,9
11365,36,5
11365,36,9
11366,36,5
11366,36,9
11367,36,5
11367,36,9
11368,36,5
11368,36,7
11369,36,5
11369,36,7
11370,36,7
11370,36,14
11370,36,15
11371,36,7
11372,36,5
11372,36,7
11373,36,5
11373,36,7
11373,36,9
11374,36,5
11374,36,9
11375,36,5
11375,36,9
11377,36,7
11377,36,12
11377,36,14
11378,36,7
11378,36,9
11378,36,12
11379,36,5
11379,36,9
11385,36,9
11385,36,12
11411,36,6
11412,36,6
11413,36,6
11414,36,6
11414,36,9
11415,36,6
11415,36,9
11416,36,6
11416,36,9
11416,36,12
11417,36,6
11417,36,9
11418,36,6
11418,36,9
11419,36,6
11420,36,6
11421,36,9
11421,36,12
11422,36,6
11423,36,5
11423,36,6
11424,36,9
11425,36,13
11426,36,5
11426,36,6
11427,36,5
11427,36,6
11428,36,6
11429,36,6
11430,36,6
11432,36,5
11432,36,6
11432,36,9
11433,36,6
11434,36,6
11435,36,6
11435,36,9
11436,36,6
11451,36,6
11501,36,4
11507,36,5
11509,36,4
11510,36,3
11510,36,4
11514,36,4
11516,36,4
11518,36,4
11520,36,3
11520,36,4
11530,36,4
11542,36,3
11545,36,3
11547,36,3
11547,36,5
11548,36,3
11548,36,5
11549,36,4
11550,36,4
11552,36,4
11553,36,4
11554,36,4
11556,36,4
11557,36,4
11558,36,3
11559,36,4
11560,36,3
11561,36,3
11561,36,4
11563,36,4
11565,36,4
11566,36,3
11566,36,4
11568,36,3
11568,36,4
11568,36,5
11569,36,3
11570,36,4
11572,36,3
11572,36,4
11575,36,4
11576,36,3
11576,36,5
11577,36,4
11577,36,5
11579,36,3
11580,36,4
11581,36,4
11590,36,3
11590,36,4
11596,36,4
11596,36,5
11598,36,3
11598,36,4
11691,36,6
11692,36,6
11693,36,6
11693,36,9
11694,36,9
11697,36,9
11701,36,2
11701,36,3
11702,36,2
11702,36,3
11703,36,2
11703,36,3
11704,36,2
11704,36,3
11705,36,2
11706,36,1
11706,36,2
11706,36,3
11709,36,3
11710,36,3
11710,36,4
11713,36,1
11714,36,3
11715,36,1
11715,36,2
11716,36,2
11717,36,2
11718,36,2
11718,36,3
11719,36,1
11720,36,1
11721,36,2
11722,36,2
11724,36,2
11725,36,1
11725,36,2
11726,36,2
11726,36,3
11727,36,1
11729,36,2
11730,36,2
11730,36,3
11731,36,2
11732,36,3
11733,36,1
11735,36,2
11735,36,3
11738,36,1
11739,36,2
11740,36,2
11741,36,1
11741,36,2
11742,36,1
11742,36,2
11743,36,2
11746,36,2
11747,36,2
11749,36,2
11751,36,2
11751,36,3
11752,36,2
11753,36,2
11753,36,3
11754,36,1
11754,36,2
11755,36,1
11756,36,3
11757,36,2
11757,36,3
11758,36,3
11762,36,3
11763,36,1
11764,36,1
11765,36,3
11766,36,1
11767,36,1
11767,36,2
11768,36,1
11768,36,2
11769,36,2
11770,36,1
11770,36,2
11771,36,3
11772,36,1
11772,36,2
11776,36,1
11777,36,1
11778,36,1
11779,36,1
11779,36,2
11780,36,1
11782,36,1
11782,36,2
11783,36,3
11784,36,1
11786,36,1
11787,36,1
11787,36,2
11788,36,1
11788,36,2
11789,36,1
11790,36,1
11791,36,2
11791,36,3
11792,36,1
11793,36,3
11794,36,1
11795,36,2
11795,36,3
11796,36,2
11797,36,2
11797,36,3
11798,36,2
11801,36,2
11801,36,3
11801,36,4
11803,36,2
11803,36,3
11804,36,2
11804,36,3
11901,36,1
11930,36,1
11931,36,1
11932,36,1
11933,36,1
11934,36,1
11935,36,1
11937,36,1
11939,36,1
11940,36,1
11941,36,1
11942,36,1
11944,36,1
11946,36,1
11947,36,1
11948,36,1
11949,36,1
11950,36,1
11951,36,1
11952,36,1
11953,36,1
11954,36,1
11955,36,1
11956,36,1
11957,36,1
11958,36,1
11959,36,1
11960,36,1
11961,36,1
11962,36,1
11963,36,1
11964,36,1
11965,36,1
11967,36,1
11968,36,1
11970,36,1
11971,36,1
11972,36,1
11973,36,1
11975,36,1
11976,36,1
11977,36,1
11978,36,1
11980,36,1
12007,36,21
12008,36,21
12009,36,21
12010,36,20
12010,36,21
12010,36,23
12015,36,20
12017,36,20
12018,36,20
12018,36,21
12019,36,20
12019,36,21
12020,36,20
12022,36,20
12023,36,21
12024,36,20
12025,36,20
12025,36,23
12027,36,20
12027,36,21
12028,36,20
12029,36,20
12031,36,21
12032,36,23
12033,36,20
12033,36,21
12035,36,21
12036,36,20
12036,36,21
12037,36,20
12040,36,20
12041,36,21
12042,36,20
12043,36,20
12043,36,21
12045,36,21
12046,36,20
12046,36,21
12047,36,21
12051,36,20
12052,36,20
12053,36,21
12054,36,21
12056,36,21
12057,36,20
12058,36,20
12059,36,21
12060,36,20
12061,36,20
12061,36,21
12062,36,20
12063,36,21
12064,36,20
12064,36,21
12065,36,20
12066,36,21
12067,36,21
12068,36,21
12069,36,21
12070,36,21
12070,36,23
12071,36,21
12072,36,21
12074,36,20
12075,36,20
12076,36,21
12077,36,21
12078,36,21
12078,36,23
12083,36,20
12083,36,21
12084,36,21
12085,36,21
12086,36,20
12086,36,21
12086,36,23
12087,36,20
12087,36,21
12089,36,20
12090,36,20
12092,36,21
12093,36,20
12093,36,21
12094,36,20
12095,36,21
12095,36,23
12106,36,20
12108,36,23
12110,36,21
12115,36,20
12116,36,20
12117,36,23
12118,36,20
12120,36,20
12120,36,21
12121,36,20
12122,36,21
12123,36,20
12123,36,21
12124,36,20
12125,36,20
12130,36,20
12131,36,21
12132,36,20
12134,36,20
12134,36,23
12136,36,20
12137,36,21
12138,36,20
12139,36,23
12140,36,20
12143,36,20
12143,36,21
12144,36,21
12147,36,21
12148,36,20
12149,36,21
12150,36,21
12151,36,20
12153,36,20
12154,36,20
12155,36,20
12156,36,20
12156,36,21
12157,36,21
12158,36,21
12159,36,21
12160,36,21
12161,36,21
12164,36,23
12165,36,20
12166,36,21
12167,36,20
12167,36,21
12168,36,20
12169,36,20
12170,36,20
12172,36,20
12173,36,20
12174,36,20
12175,36,21
12176,36,20
12177,36,21
12180,36,20
12180,36,21
12182,36,20
12182,36,21
12183,36,21
12184,36,20
12185,36,20
12186,36,21
12187,36,21
12188,36,20
12188,36,21
12189,36,21
12190,36,23
12192,36,20
12193,36,21
12194,36,21
12195,36,20
12196,36,20
12196,36,21
12197,36,20
12198,36,20
12198,36,21
12202,36,21
12203,36,21
12204,36,21
12205,36,21
12206,36,21
12207,36,21
12208,36,21
12209,36,21
12210,36,21
12211,36,21
12222,36,21
12302,36,20
12302,36,21
12303,36,21
12304,36,21
12305,36,21
12306,36,21
12307,36,21
12308,36,21
12309,36,21
12401,36,22
12404,36,22
12405,36,20
12406,36,20
12406,36,22
12407,36,20
12409,36,22
12410,36,22
12411,36,22
12412,36,22
12413,36,20
12414,36,20
12416,36,22
12417,36,22
12418,36,20
12419,36,22
12420,36,22
12421,36,20
12422,36,20
12423,36,20
12424,36,20
12427,36,20
12428,36,22
12429,36,22
12430,36,20
12431,36,20
12432,36,22
12433,36,22
12434,36,20
12435,36,22
12436,36,20
12438,36,20
12439,36,20
12440,36,22
12441,36,20
12441,36,22
12442,36,20
12443,36,22
12444,36,20
12446,36,22
12448,36,22
12449,36,22
12450,36,20
12451,36,20
12452,36,20
12453,36,22
12454,36,20
12455,36,20
12455,36,22
12456,36,22
12457,36,22
12458,36,22
12459,36,20
12460,36,20
12461,36,22
12463,36,20
12464,36,22
12465,36,20
12465,36,22
12466,36,22
12468,36,20
12469,36,20
12469,36,21
12470,36,20
12471,36,22
12472,36,22
12473,36,20
12474,36,20
12475,36,22
12477,36,22
12480,36,20
12480,36,22
12481,36,22
12482,36,20
12483,36,22
12484,36,22
12485,36,20
12486,36,22
12487,36,22
12489,36,22
12490,36,22
12491,36,22
12492,36,20
12493,36,22
12494,36,22
12495,36,22
12496,36,20
12498,36,22
12501,36,20
12502,36,20
12503,36,20
12504,36,20
12507,36,20
12508,36,19
12512,36,19
12513,36,20
12514,36,20
12515,36,22
12516,36,20
12517,36,20
12518,36,19
12520,36,19
12521,36,20
12522,36,19
12522,36,20
12523,36,20
12524,36,19
12525,36,22
12526,36,20
12527,36,19
12528,36,22
12529,36,20
12530,36,20
12531,36,19
12533,36,19
12533,36,20
12534,36,20
12538,36,20
12540,36,19
12540,36,20
12542,36,22
12543,36,19
12543,36,22
12545,36,20
12546,36,20
12547,36,22
12548,36,22
12549,36,19
12549,36,22
12550,36,19
12550,36,22
12553,36,19
12561,36,22
12563,36,19
12564,36,19
12565,36,20
12566,36,22
12567,36,20
12569,36,20
12570,36,19
12570,36,20
12571,36,20
12572,36,20
12574,36,20
12575,36,19
12575,36,22
12577,36,19
12578,36,20
12580,36,20
12581,36,20
12582,36,19
12583,36,20
12585,36,20
12586,36,22
12589,36,22
12590,36,19
12590,36,20
12592,36,19
12592,36,20
12594,36,19
12594,36,20
12601,36,19
12601,36,20
12601,36,22
12603,36,19
12603,36,20
12603,36,22
12604,36,19
12701,36,22
12719,36,22
12720,36,22
12721,36,22
12722,36,22
12723,36,22
12724,36,22
12725,36,22
12726,36,22
12729,36,19
12729,36,22
12732,36,22
12733,36,22
12734,36,22
12736,36,22
12737,36,22
12738,36,22
12740,36,22
12741,36,22
12742,36,22
12743,36,22
12745,36,22
12746,36,19
12747,36,22
12748,36,22
12749,36,22
12750,36,22
12751,36,22
12752,36,22
12754,36,22
12758,36,20
12758,36,22
12759,36,22
12760,36,22
12762,36,22
12763,36,22
12764,36,22
12765,36,22
12766,36,22
12767,36,22
12768,36,22
12769,36,22
12770,36,22
12771,36,19
12775,36,22
12776,36,20
12776,36,22
12777,36,22
