TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)
State,ZCTA,CongressionalDistrict
48,77375,02
48,77375,08
48,77375,10
48,77376,36
48,77377,02
48,77377,08
48,77377,10
48,77378,08
48,77379,02
48,77379,08
48,77380,08
48,77381,08
48,77382,08
48,77384,08
48,77385,08
48,77386,08
48,77388,02
48,77388,08
48,77389,08
48,77389,10
48,77396,02
48,77396,18
48,77396,29
48,77401,07
48,77406,22
48,77407,09
48,77407,22
48,77412,10
48,77414,27
48,77415,27
48,77417,22
48,77418,10
48,77419,27
48,77420,27
48,77422,14
48,77423,10
48,77423,22
48,77426,10
48,77428,27
48,77429,02
48,77429,07
48,77429,10
48,77430,14
48,77430,22
48,77432,27
48,77433,07
48,77433,10
48,77434,10
48,77434,27
48,77435,10
48,77435,22
48,77435,27
48,77436,27
48,77437,27
48,77440,27
48,77441,22
48,77442,10
48,77443,27
48,77444,14
48,77444,22
48,77445,10
48,77446,10
48,77447,08
48,77447,10
48,77448,27
48,77449,07
48,77449,10
48,77450,07
48,77450,10
48,77450,22
48,77451,22
48,77453,27
48,77454,27
48,77455,27
48,77456,27
48,77457,27
48,77458,27
48,77459,09
48,77459,22
48,77460,10
48,77461,22
48,77464,22
48,77465,27
48,77466,10
48,77467,27
48,77468,27
48,77469,22
48,77470,10
48,77471,22
48,77473,10
48,77474,10
48,77475,10
48,77476,22
48,77477,09
48,77477,22
48,77478,22
48,77479,22
48,77480,14
48,77480,27
48,77481,22
48,77482,27
48,77483,27
48,77484,08
48,77484,10
48,77485,10
48,77485,22
48,77485,27
48,77486,14
48,77488,27
48,77489,09
48,77489,22
48,77493,10
48,77493,22
48,77494,10
48,77494,22
48,77498,09
48,77498,22
48,77502,29
48,77503,29
48,77503,36
48,77504,29
48,77504,36
48,77505,36
48,77506,29
48,77507,36
48,77510,14
48,77511,14
48,77511,22
48,77514,36
48,77515,14
48,77517,14
48,77518,14
48,77519,36
48,77520,36
48,77521,36
48,77523,36
48,77530,29
48,77530,36
48,77531,14
48,77532,02
48,77532,36
48,77533,36
48,77534,14
48,77535,36
48,77536,29
48,77536,36
48,77538,36
48,77539,14
48,77541,14
48,77545,09
48,77545,22
48,77546,14
48,77546,22
48,77547,18
48,77547,29
48,77550,14
48,77551,14
48,77554,14
48,77560,36
48,77561,36
48,77562,36
48,77563,14
48,77564,36
48,77565,14
48,77566,14
48,77568,14
48,77571,36
48,77573,14
48,77575,36
48,77577,14
48,77578,14
48,77578,22
48,77580,36
48,77581,22
48,77583,14
48,77583,22
48,77584,22
48,77585,36
48,77586,36
48,77587,29
48,77587,36
48,77590,14
48,77591,14
48,77597,36
48,77598,22
48,77598,36
48,77611,36
48,77612,36
48,77613,14
48,77614,36
48,77615,36
48,77616,36
48,77617,14
48,77619,14
48,77622,14
48,77623,14
48,77624,36
48,77625,36
48,77627,14
48,77629,14
48,77630,36
48,77632,36
48,77640,14
48,77642,14
48,77650,14
48,77651,14
48,77655,14
48,77656,36
48,77657,36
48,77659,36
48,77660,36
48,77661,36
48,77662,36
48,77663,36
48,77664,36
48,77665,14
48,77665,36
48,77701,14
48,77702,14
48,77703,14
